"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","shape_color","video_direction","responded_correctly","count","analysisChangeType"
"4203","shape6","concave_area2",10,98,"different",9,766.5,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"concave_area2","different","shape6_concave_area2",NA,"",1,1,"concave"
"4204","shape5","no_change3",11,99,"same",2,606.3,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"no_change","same","shape5_no_change3",0.942417861,"lr",1,1,"none"
"4205","shape4","concave_area1",11,100,"different",4,2166.5,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"concave_area1","different","shape4_concave_area1",NA,"",1,1,"concave"
"4206","shape3","convex_area2",11,101,"different",3,773.1,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"convex_area2","different","shape3_convex_area2",NA,"",1,1,"convex"
"4207","shape8","convex_area2",11,102,"different",9,591.1,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"convex_area2","different","shape8_convex_area2",NA,"",1,1,"convex"
"4208","shape7","convex_area2",11,103,"different",8,663.7,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"convex_area2","different","shape7_convex_area2",NA,"",1,1,"convex"
"4209","shape2","no_change3",11,104,"same",5,915.6,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"no_change","same","shape2_no_change3",0.99679993,"rl",1,1,"none"
"4210","shape1","concave_area2",11,105,"different",9,1166.6,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"concave_area2","different","shape1_concave_area2",NA,"",1,1,"concave"
"4211","catch_shape","change3",11,106,"different",9,1268.7,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"change3","different","catch_shape_change3",0.641318987,"lr",1,1,"none"
"4212","shape6","concave_nofill_area1",11,107,"different",9,653.6,"5eb9ea44968b651244404aac","ducktruck","control",910215.7,"611a8cbde46ef77ccdf8b0c1","611abf4709bc396260518195","Chrome",92,967,1903,1080,1920,"q"," -- select an option -- ",NA,"Determine if there was a change between the shapes.","How long does it take for accuracy to go down when staring at data.","",919451.1,"concave_nofill_area1","different","shape6_concave_nofill_area1",NA,"",1,1,"concave_nofill"
"4213","shape2","no_change5",0,0,"same",9,5774.4,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape2_no_change5",0.871216435,"lr",1,1,"none"
"4214","shape7","no_change4",0,1,"same",9,2652.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape7_no_change4",0.137952561,"rl",1,1,"none"
"4215","shape8","concave_nofill_area2",0,2,"same",9,1360.5,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_nofill_area2","different","shape8_concave_nofill_area2",NA,"",0,1,"concave_nofill"
"4216","catch_shape","change1",0,3,"different",9,2413.6,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"change1","different","catch_shape_change1",0.285460346,"lr",1,1,"none"
"4217","shape3","no_change5",0,4,"same",9,1162.1,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape3_no_change5",0.343132045,"rl",1,1,"none"
"4218","shape5","no_change1",0,5,"same",9,2079.9,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape5_no_change1",0.881336101,"lr",1,1,"none"
"4219","shape1","no_change4",0,6,"same",9,2139.5,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape1_no_change4",0.658603498,"rl",1,1,"none"
"4220","shape4","no_change1",0,7,"same",9,2673.3,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape4_no_change1",0.088270385,"rl",1,1,"none"
"4221","shape6","no_change1",0,8,"same",9,1297.7,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape6_no_change1",0.745635528,"rl",1,1,"none"
"4222","shape1","concave_nofill_area2",1,9,"same",9,1328.7,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_nofill_area2","different","shape1_concave_nofill_area2",NA,"",0,1,"concave_nofill"
"4223","shape2","concave_area1",1,10,"same",9,2314.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_area1","different","shape2_concave_area1",NA,"",0,1,"concave"
"4224","catch_shape","change2",1,11,"different",9,2070.3,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"change2","different","catch_shape_change2",0.041068991,"lr",1,1,"none"
"4225","shape6","convex_area1",1,12,"different",9,2756.6,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"convex_area1","different","shape6_convex_area1",NA,"",1,1,"convex"
"4226","shape3","concave_nofill_area2",1,13,"same",9,1039.6,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_nofill_area2","different","shape3_concave_nofill_area2",NA,"",0,1,"concave_nofill"
"4227","shape8","no_change5",1,14,"same",9,1540,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape8_no_change5",0.568193067,"lr",1,1,"none"
"4228","shape5","no_change2",1,15,"same",8,1063.6,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape5_no_change2",0.185057363,"lr",1,1,"none"
"4229","shape7","convex_area2",1,16,"same",9,942.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"convex_area2","different","shape7_convex_area2",NA,"",0,1,"convex"
"4230","shape4","no_change5",1,17,"same",6,2695,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape4_no_change5",0.335320258,"lr",1,1,"none"
"4231","shape3","no_change1",2,18,"same",6,1159.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape3_no_change1",0.679856633,"lr",1,1,"none"
"4232","shape2","concave_nofill_area2",2,19,"same",9,1060.5,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_nofill_area2","different","shape2_concave_nofill_area2",NA,"",0,1,"concave_nofill"
"4233","shape1","no_change5",2,20,"same",9,1854.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape1_no_change5",0.982639687,"rl",1,1,"none"
"4234","shape5","concave_nofill_area1",2,21,"same",9,1379.7,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_nofill_area1","different","shape5_concave_nofill_area1",NA,"",0,1,"concave_nofill"
"4235","catch_shape","change4",2,22,"different",9,822.3,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"change4","different","catch_shape_change4",0.056940257,"rl",1,1,"none"
"4236","shape6","concave_area2",2,23,"same",9,671.6,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_area2","different","shape6_concave_area2",NA,"",0,1,"concave"
"4237","shape4","concave_area2",2,24,"same",8,706.2,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_area2","different","shape4_concave_area2",NA,"",0,1,"concave"
"4238","shape8","concave_area2",2,25,"same",9,979,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"concave_area2","different","shape8_concave_area2",NA,"",0,1,"concave"
"4239","shape7","no_change3",2,26,"same",9,556,"5ec9354cdafc5442d99cf7e7","ducktruck","control",1016216.5,"611a8cbde46ef77ccdf8b0c1","611aba5d7073f511cd65c65b","Chrome",92,841,1440,900,1440,"q"," -- select an option -- ",NA,"Compare a pair of images by pressing either Q or P keys","human change detection","",1033580.6,"no_change","same","shape7_no_change3",0.306079767,"lr",1,1,"none"
